annual_inc,home_ownership,int_rate
40000,OWN,.1561
61000,OWN,.1229
91000,MORTGAGE,.1333
70000,RENT,.0999
28000,MORTGAGE,.1333
42000,MORTGAGE,.1561
85000,MORTGAGE,.1465
35000,RENT,.0789
69000,RENT,.0789
135000,MORTGAGE,.1229
142500,OWN,.1786
23904,RENT,.0999
85000,MORTGAGE,.1153
80000,RENT,.0789
70000,MORTGAGE,.0668
43000,RENT,.0999
100000,MORTGAGE,.0818
97000,MORTGAGE,.1825
82500,OWN,.1399
98500,RENT,.0999
72000,RENT,.0818
100000,RENT,.0639
113000,MORTGAGE,.0818
72000,MORTGAGE,.1099
120000,MORTGAGE,.0818
65000,RENT,.1399
45000,RENT,.1699
92000,MORTGAGE,.1269
52000,OWN,.1561
83000,MORTGAGE,.1952
78000,RENT,.0917
200000,MORTGAGE,.0999
100000,RENT,.2167
120000,MORTGAGE,.1757
24000,RENT,.2049
175000,MORTGAGE,.2589
91000,MORTGAGE,.1229
57001,MORTGAGE,.1786
82000,RENT,.1099
42000,OWN,.0692
34000,RENT,.0639
83000,MORTGAGE,.0789
141500,MORTGAGE,.1757
95000,MORTGAGE,.1229
64000,MORTGAGE,.1333
117000,MORTGAGE,.0639
46000,RENT,.1153
40000,MORTGAGE,.0668
75000,RENT,.0999
85000,RENT,.1099
65000,OWN,.1399
72000,OWN,.1099
95000,OWN,.2299
60000,MORTGAGE,.2049
82000,RENT,.1399
102000,MORTGAGE,.1229
61000,MORTGAGE,.1229
90000,MORTGAGE,.1465
22000,MORTGAGE,.1465
25000,RENT,.1153
52000,RENT,.1399
102000,MORTGAGE,.1757
80000,MORTGAGE,.1786
22100,RENT,.1153
57000,MORTGAGE,.1099
55000,RENT,.1757
50000,MORTGAGE,.1153
49692,MORTGAGE,.1153
60000,RENT,.1655
80000,RENT,.0789
25000,OWN,.1399
55000,RENT,.1786
92000,MORTGAGE,.0692
32375,MORTGAGE,.1786
105000,RENT,.0999
110000,MORTGAGE,.1699
53748,RENT,.1561
52000,RENT,.1153
44000,OWN,.0818
80000,RENT,.1153
65000,RENT,.1825
158000,MORTGAGE,.1333
135000,RENT,.1655
84500,OWN,.1229
70000,MORTGAGE,.1825
55000,OWN,.0999
40000,RENT,.1655
60000,MORTGAGE,.1786
60000,MORTGAGE,.1399
22000,OWN,.0593
60000,RENT,.1884
66000,RENT,.1399
74000,MORTGAGE,.1099
62000,MORTGAGE,.1153
110000,MORTGAGE,.0789
107000,MORTGAGE,.0789
55000,MORTGAGE,.1333
108000,MORTGAGE,.1099
100000,MORTGAGE,.1229
65000,MORTGAGE,.0639
55000,MORTGAGE,.1099
64000,MORTGAGE,.1153
87000,RENT,.1229
70000,MORTGAGE,.0999
250000,MORTGAGE,.1561
55000,MORTGAGE,.1333
125000,MORTGAGE,.0639
95000,MORTGAGE,.2589
65000,MORTGAGE,.0917
86000,MORTGAGE,.2049
90000,MORTGAGE,.0789
72000,MORTGAGE,.1333
26000,RENT,0.245
39055,RENT,.0999
43000,MORTGAGE,.1229
20000,MORTGAGE,.1269
75000,MORTGAGE,.0593
36000,RENT,.1884
73300,MORTGAGE,.0789
56500,RENT,.1825
50000,MORTGAGE,.0917
70000,MORTGAGE,.1952
60000,MORTGAGE,.1099
50000,RENT,.1229
100000,OWN,.0818
82000,RENT,.1825
43000,RENT,.1399
95000,MORTGAGE,.0593
65000,MORTGAGE,.0818
151000,RENT,.2049
97764,RENT,.1399
36000,OWN,.1153
64000,MORTGAGE,.1153
40000,MORTGAGE,.1229
80000,MORTGAGE,.0789
33900,RENT,.1465
60000,MORTGAGE,.1757
50000,MORTGAGE,.1153
51000,MORTGAGE,.1884
85000,MORTGAGE,.0999
55000,MORTGAGE,.2299
22000,OWN,.1399
31000,MORTGAGE,.0917
46000,MORTGAGE,.1561
85000,MORTGAGE,.1952
252000,MORTGAGE,.1699
200000,OWN,.1229
40000,MORTGAGE,.0639
20000,RENT,.2167
75000,MORTGAGE,.0639
50000,MORTGAGE,.2049
39000,MORTGAGE,.0917
100000,MORTGAGE,.2049
78000,RENT,.1757
100000,RENT,.1269
275000,MORTGAGE,.1269
55000,MORTGAGE,.2557
96000,OWN,.1757
37000,RENT,.1229
50000,RENT,.1825
50000,RENT,.1561
40800,RENT,.1465
62500,OWN,.1099
27000,RENT,.1099
60000,RENT,.1952
98800,RENT,.1952
55000,MORTGAGE,.0818
95000,MORTGAGE,.0668
50000,RENT,.1153
34000,MORTGAGE,.1333
38480,MORTGAGE,.2167
135000,MORTGAGE,.0692
150000,RENT,.0639
65100,MORTGAGE,.0668
33000,RENT,.1333
53300,RENT,.1399
102000,MORTGAGE,.1655
140000,OWN,.1655
87000,RENT,.1786
130000,MORTGAGE,.0692
40800,RENT,.1465
120000,MORTGAGE,.1333
50000,RENT,.1269
200000,MORTGAGE,.0999
55000,MORTGAGE,.0917
48000,RENT,.1399
50000,MORTGAGE,.0999
47000,RENT,.0692
58562,RENT,.2399
27000,RENT,.1561
95000,MORTGAGE,.1099
46000,RENT,.1757
65000,RENT,.1786
21000,MORTGAGE,.0999
18012,OWN,.1561
34433,RENT,.1465
63000,MORTGAGE,.1884
234000,MORTGAGE,.1561
65650,RENT,.1757
44000,RENT,.0999
43000,MORTGAGE,.1229
55000,MORTGAGE,.1561
50000,MORTGAGE,.0593
80000,RENT,.0593
76000,RENT,.1153
208000,OWN,.1465
125000,MORTGAGE,.0789
70000,RENT,.1333
70000,MORTGAGE,.1229
55000,OWN,.1884
75000,MORTGAGE,.2557
85300,MORTGAGE,.0692
60000,MORTGAGE,.1099
65900,MORTGAGE,.1269
135000,MORTGAGE,.1153
145000,MORTGAGE,.0999
24000,RENT,.1757
30000,RENT,.1333
75000,RENT,.1269
185000,RENT,.1269
50000,RENT,.1153
70000,RENT,.1561
102000,RENT,.2399
56000,RENT,.1884
80000,MORTGAGE,.1153
36000,RENT,.1561
60000,OWN,.0818
275000,RENT,.1952
135000,MORTGAGE,.0639
42000,RENT,.1399
66500,RENT,.0999
60000,RENT,.0917
100000,OWN,.1825
75000,MORTGAGE,.2167
65000,RENT,.1399
45000,RENT,.1699
96000,MORTGAGE,.2049
102000,RENT,.1655
172000,MORTGAGE,.1699
60000,OWN,.1333
80000,RENT,.1825
50000,OWN,.1655
75000,MORTGAGE,.0917
41000,RENT,.1099
18000,RENT,.1465
58600,RENT,.1655
200000,MORTGAGE,.1229
35000,MORTGAGE,.0999
46000,MORTGAGE,.1561
107000,MORTGAGE,.1153
45000,RENT,.1399
38000,OWN,.0917
72000,MORTGAGE,.1952
46000,MORTGAGE,.0818
115000,RENT,.1153
44000,MORTGAGE,.0593
250000,MORTGAGE,.0917
63000,RENT,.0692
35000,OWN,.0789
65000,MORTGAGE,.0692
63000,RENT,.1099
38000,RENT,.0999
110000,OWN,.0692
45000,RENT,.2557
75000,RENT,.1333
28428,RENT,.1561
78000,MORTGAGE,.1561
180000,MORTGAGE,.0692
68000,MORTGAGE,.1333
69750,MORTGAGE,.1153
180000,MORTGAGE,.1399
60000,OWN,.0692
150000,MORTGAGE,.1153
102000,RENT,.0692
114480,MORTGAGE,.0789
52000,MORTGAGE,.1786
80000,RENT,.1229
193000,RENT,.2167
48000,RENT,.1655
142100,OWN,.0692
92000,MORTGAGE,.1099
125000,OWN,.0593
42000,OWN,.0789
150000,MORTGAGE,.0789
43880,RENT,.1269
49000,OWN,.1333
41410,RENT,.1229
135000,MORTGAGE,.0818
85000,OWN,.1465
93000,MORTGAGE,.1465
120000,OWN,.0999
56000,RENT,.1269
50000,RENT,.1229
13114,RENT,.2167
52000,MORTGAGE,.0789
136147,MORTGAGE,.1655
84000,MORTGAGE,.0818
45000,MORTGAGE,.0692
60000,MORTGAGE,.0818
72000,MORTGAGE,.0818
70000,MORTGAGE,.0668
59000,RENT,.0668
95000,RENT,.1099
35000,RENT,.1399
89000,RENT,.0818
30000,MORTGAGE,.1399
220000,RENT,.0917
48000,MORTGAGE,.1333
32000,OWN,.1333
45000,MORTGAGE,.1465
100000,MORTGAGE,.0639
50000,RENT,.0789
45000,RENT,.1099
65000,MORTGAGE,.1269
80000,RENT,.0999
45000,OWN,.0789
43000,RENT,.1269
110961,MORTGAGE,.1465
110000,MORTGAGE,.0789
170000,MORTGAGE,.0917
140000,MORTGAGE,.1884
42500,MORTGAGE,.0639
103000,MORTGAGE,.1825
55494,OWN,.1465
55000,MORTGAGE,.0692
96000,RENT,.1269
85000,MORTGAGE,.1153
95000,RENT,.0639
22500,RENT,.1269
60000,RENT,.1153
58000,MORTGAGE,.1229
165000,MORTGAGE,.0692
63000,RENT,.0999
49000,MORTGAGE,.1786
67000,MORTGAGE,.0917
52375,MORTGAGE,.1099
35031,RENT,.1269
70000,MORTGAGE,.0818
49000,RENT,.1786
61000,OWN,.1699
58000,MORTGAGE,.1757
43000,MORTGAGE,.1699
62000,RENT,.0999
62300,MORTGAGE,.1153
75000,MORTGAGE,.0789
75000,RENT,.1786
78516,MORTGAGE,.0999
85000,RENT,.0917
56000,RENT,.0593
110000,MORTGAGE,.1229
81000,MORTGAGE,.0917
95000,RENT,.1786
110000,RENT,.0917
41000,OWN,.1399
325000,MORTGAGE,.0593
67000,MORTGAGE,.0668
208000,MORTGAGE,.1333
24000,OWN,.0789
76000,RENT,.1269
35000,RENT,.1153
160000,MORTGAGE,.0999
63636,RENT,.1333
100000,MORTGAGE,.2167
48000,MORTGAGE,.0789
124000,RENT,.1153
175000,MORTGAGE,.0999
51000,RENT,.0917
108000,OWN,.1099
200000,MORTGAGE,.0692
91000,RENT,.1465
85000,RENT,.0668
80000,MORTGAGE,.0818
61000,MORTGAGE,.1099
40000,RENT,.0999
126000,RENT,.1786
92000,RENT,.2167
70000,MORTGAGE,.1269
50500,MORTGAGE,.2583
72000,MORTGAGE,.0668
60000,OWN,.1825
60000,RENT,.0692
33000,RENT,.1333
122000,MORTGAGE,.1699
83000,RENT,.1399
80000,RENT,.1229
50000,RENT,.1465
35000,RENT,.1952
45000,MORTGAGE,.1153
60000,RENT,.1561
54000,MORTGAGE,.1099
51000,RENT,.2557
50000,RENT,.2167
300000,MORTGAGE,.0692
120750,MORTGAGE,.0999
106000,RENT,.1825
104000,OWN,.0593
47000,RENT,.1153
104780,MORTGAGE,.1099
120000,MORTGAGE,.1153
47000,MORTGAGE,.1099
24808,RENT,.1153
55000,OWN,.0917
36000,RENT,.0917
41760,MORTGAGE,.1655
25818,MORTGAGE,.1229
100000,MORTGAGE,.1757
85000,MORTGAGE,.0639
54000,MORTGAGE,.1757
79500,RENT,.1333
65000,RENT,.0999
65736,MORTGAGE,.0818
35000,RENT,.1465
85000,RENT,.0999
98000,MORTGAGE,.1153
100000,MORTGAGE,.0917
69000,MORTGAGE,.1229
80000,MORTGAGE,.1333
38500,RENT,.1153
144000,MORTGAGE,.1952
85760,RENT,.1099
90700,OWN,.1757
90000,MORTGAGE,.1699
60000,MORTGAGE,.0999
93062,RENT,.1333
110000,MORTGAGE,.0917
160000,MORTGAGE,.0639
47000,RENT,.0818
170000,MORTGAGE,.1825
180000,MORTGAGE,.1399
150000,MORTGAGE,.1099
42000,RENT,.1333
20000,OWN,.1825
65000,MORTGAGE,.0593
42000,RENT,.1229
30200,MORTGAGE,.1269
72580,RENT,.1786
76000,MORTGAGE,.1099
110000,OWN,.0789
55000,RENT,.1269
100000,OWN,.0789
21000,OWN,.1229
163000,OWN,.0639
45000,OWN,.0639
35000,RENT,.1269
25000,MORTGAGE,.1333
168694,MORTGAGE,.1884
95000,MORTGAGE,.1465
52000,OWN,.1786
37100,RENT,.1333
92000,RENT,.1884
83000,MORTGAGE,.1229
45000,RENT,.1269
88000,MORTGAGE,.1333
45000,OWN,.1099
155000,MORTGAGE,.0692
102000,MORTGAGE,.0639
60000,RENT,.0789
59000,RENT,.1229
82902,OWN,.0789
70000,RENT,.1561
132000,MORTGAGE,.1099
60000,RENT,.0999
60000,RENT,.1399
63000,RENT,.1229
82000,RENT,.0999
132780,RENT,.0593
123000,RENT,.0818
150000,MORTGAGE,.0692
41500,MORTGAGE,.1269
60000,RENT,.0917
70000,RENT,.1399
41000,RENT,.1269
60000,RENT,.1465
60000,RENT,.0789
58580,MORTGAGE,.1786
35000,MORTGAGE,.1269
56000,MORTGAGE,.1561
75000,MORTGAGE,.0789
44000,OWN,.0789
63313,MORTGAGE,.1333
12500,RENT,.1465
49000,MORTGAGE,.1786
47000,RENT,.1333
44000,MORTGAGE,.1561
40000,MORTGAGE,.1561
19000,MORTGAGE,.0917
45000,RENT,.0668
40000,OWN,.1655
65000,RENT,.1269
62000,OWN,.1229
205000,MORTGAGE,.0789
389000,MORTGAGE,.0668
80000,MORTGAGE,.0999
60000,MORTGAGE,.1269
72900,MORTGAGE,.0818
60000,RENT,.1269
70000,RENT,.0668
70000,RENT,.0789
53989,MORTGAGE,.1333
130000,MORTGAGE,.2589
81000,MORTGAGE,.0818
56000,RENT,.0692
83000,OWN,.0692
300000,RENT,.0917
36000,MORTGAGE,.1561
150000,RENT,.0789
130000,MORTGAGE,.1229
150000,RENT,.0692
145000,MORTGAGE,.1399
98000,RENT,.1099
75000,MORTGAGE,.2399
60000,RENT,.1399
250000,MORTGAGE,.0818
92000,RENT,.1099
156000,RENT,.1786
35000,RENT,.1561
42000,MORTGAGE,.1465
106000,MORTGAGE,.0818
75000,MORTGAGE,.0917
42000,MORTGAGE,.1333
50000,MORTGAGE,.1786
55000,MORTGAGE,.1099
80000,MORTGAGE,.1655
100000,MORTGAGE,.1333
80000,MORTGAGE,.1884
58000,MORTGAGE,.1465
82000,RENT,.1399
93353.44,MORTGAGE,.0692
96000,RENT,.1333
85000,MORTGAGE,.0593
70000,MORTGAGE,.1153
49105,MORTGAGE,.0999
150000,MORTGAGE,.1884
42000,MORTGAGE,.0668
44300,MORTGAGE,.1465
90000,MORTGAGE,.0789
45000,OWN,.1333
70000,RENT,.2167
305000,MORTGAGE,.1269
74000,RENT,.1269
114500,MORTGAGE,.0692
170000,MORTGAGE,.0668
73000,RENT,.1269
40000,OWN,.1399
32000,RENT,.1465
38000,RENT,.1153
126000,MORTGAGE,.1655
42000,RENT,.1399
55000,RENT,.1229
65000,MORTGAGE,.0789
59000,RENT,.1333
55000,RENT,.1399
150000,RENT,.1153
20000,RENT,.1655
37346,RENT,.1655
85000,RENT,.0593
90000,MORTGAGE,.1153
52000,MORTGAGE,.1786
130000,RENT,.1099
115000,MORTGAGE,.1229
34207.92,RENT,.1465
107408,MORTGAGE,.1655
94000,RENT,.1399
78000,MORTGAGE,.0668
83000,MORTGAGE,.1655
60000,RENT,.1099
70000,MORTGAGE,.1825
96000,RENT,.1153
100000,RENT,.1699
35000,RENT,.1465
75000,RENT,.1655
50000,MORTGAGE,.1099
60000,MORTGAGE,0.245
110000,MORTGAGE,.1153
60000,MORTGAGE,.0999
61000,MORTGAGE,.1153
178600,MORTGAGE,.1884
75000,MORTGAGE,.1561
70000,RENT,.1153
98000,RENT,.0692
40000,RENT,.1229
60000,RENT,.1399
56000,RENT,.0593
38000,MORTGAGE,.0999
75000,RENT,.1099
70000,OWN,.1825
93743.26,RENT,.0789
45000,OWN,.1333
26248,OWN,.2299
32472,RENT,.1099
180000,MORTGAGE,.0999
51000,MORTGAGE,.1399
80000,MORTGAGE,.0692
52800,MORTGAGE,.1399
85000,RENT,.0789
50000,OWN,.0917
72000,MORTGAGE,.1153
51000,RENT,.0999
88000,MORTGAGE,.1952
33900,RENT,.1229
60000,RENT,.1099
96000,MORTGAGE,.0692
67000,RENT,.0692
52000,RENT,.1757
60300,RENT,.1561
65000,RENT,.0789
125000,RENT,.1757
103000,MORTGAGE,.1269
85000,RENT,.0818
135000,RENT,.1269
104000,OWN,.1465
36000,MORTGAGE,.1399
60000,RENT,.0917
90000,MORTGAGE,.0999
78000,MORTGAGE,.1786
50000,OWN,.0818
47000,MORTGAGE,.0818
50000,RENT,.1153
55000,RENT,.1229
108000,RENT,.1884
105000,RENT,.1699
48000,RENT,.1655
42000,OWN,.0789
46000,RENT,.0789
285000,OWN,.0999
75800,MORTGAGE,.0818
87000,OWN,.1153
110000,RENT,.0917
66000,MORTGAGE,.1465
56000,RENT,.2589
84000,RENT,.1757
49000,RENT,.1333
70000,MORTGAGE,.1757
45000,RENT,.2557
68000,MORTGAGE,.1153
38000,RENT,.1699
62430,MORTGAGE,.0789
75000,MORTGAGE,.1269
105000,MORTGAGE,.1229
31050,RENT,.1786
49500,OWN,.1229
45000,MORTGAGE,.1699
43680,RENT,.1229
90000,MORTGAGE,.2299
56500,OWN,.2049
23000,MORTGAGE,.1099
35000,RENT,.0789
90000,MORTGAGE,.1269
50000,MORTGAGE,.1952
50000,MORTGAGE,.1757
90000,RENT,.1757
68000,RENT,.1561
100000,MORTGAGE,.1333
59623,RENT,.0999
92000,MORTGAGE,.1399
78000,OWN,.0999
115000,MORTGAGE,.1269
62000,RENT,.0692
76000,MORTGAGE,.1269
71400,RENT,.1099
53000,MORTGAGE,.1884
48000,RENT,.1399
60000,MORTGAGE,.0999
86000,MORTGAGE,.1399
75500,RENT,.0999
90000,RENT,.1465
39936,RENT,.0789
90300,MORTGAGE,.2167
63500,MORTGAGE,.1333
61000,RENT,.1561
55548,RENT,.2499
34000,RENT,.1884
65000,MORTGAGE,.1333
95615,MORTGAGE,.1825
135000,MORTGAGE,.1269
28000,RENT,.1333
74000,MORTGAGE,.2499
109000,OWN,.1269
44000,MORTGAGE,.1757
161000,MORTGAGE,.1561
93892,RENT,.0917
225000,MORTGAGE,.0789
70000,MORTGAGE,.1099
70000,MORTGAGE,.1153
55000,MORTGAGE,.1757
72000,MORTGAGE,.1099
115000,MORTGAGE,.0692
49000,RENT,.1786
73000,MORTGAGE,.0917
166000,MORTGAGE,.0593
55000,MORTGAGE,.1153
38000,MORTGAGE,.2167
70000,MORTGAGE,.1465
35000,RENT,.1561
47000,MORTGAGE,.1952
77000,RENT,.1153
100000,MORTGAGE,.1884
76000,RENT,.0818
35000,MORTGAGE,.1786
65280,OWN,.0668
32240,MORTGAGE,.1465
70000,MORTGAGE,.0917
150000,MORTGAGE,.1465
95000,OWN,.0917
90000,RENT,.1655
62400,RENT,.0917
800000,RENT,.1757
135000,MORTGAGE,.0818
50000,RENT,.0917
106000,RENT,.1825
52000,MORTGAGE,.1825
53000,MORTGAGE,.1786
26000,RENT,.1561
50000,MORTGAGE,.0917
81000,OWN,.1229
39950,OWN,.0917
100000,MORTGAGE,.1269
50000,MORTGAGE,.0668
50000,RENT,.0692
80000,MORTGAGE,.0789
45000,MORTGAGE,.2049
94000,OWN,.1757
105000,MORTGAGE,.0917
33000,RENT,.1699
140000,OWN,.1229
90000,MORTGAGE,.0917
32000,MORTGAGE,.0917
160000,MORTGAGE,.0999
90000,RENT,.0917
125000,MORTGAGE,.0789
75000,MORTGAGE,.0593
100000,MORTGAGE,.1269
57000,RENT,.0639
81348,RENT,.1269
103480,MORTGAGE,.0999
185000,MORTGAGE,.0692
39900,RENT,.1333
65000,MORTGAGE,.2049
65000,MORTGAGE,.1699
52000,MORTGAGE,.1561
50000,RENT,.2167
150000,RENT,.1269
15000,RENT,.1399
63500,OWN,.1333
43000,OWN,.1153
17000,OWN,.0999
189000,MORTGAGE,.0639
63500,RENT,.1333
53000,RENT,.0789
51437,MORTGAGE,.0999
22100,RENT,.1465
127000,MORTGAGE,.0692
57000,RENT,.0668
150000,OWN,.1786
90000,MORTGAGE,.2399
88650,MORTGAGE,.0692
35000,MORTGAGE,.1269
41000,RENT,.0818
105000,RENT,.0692
65000,MORTGAGE,.1825
63000,MORTGAGE,.1333
23000,RENT,.1786
30000,MORTGAGE,.1655
103000,MORTGAGE,.1333
40000,MORTGAGE,.0999
55000,MORTGAGE,.0639
68000,OWN,.1465
52000,MORTGAGE,.0593
90000,RENT,.1269
35000,RENT,.1333
36500,RENT,.0593
69000,MORTGAGE,.0668
66000,RENT,.1153
87500,MORTGAGE,.1333
90000,MORTGAGE,.1269
62000,RENT,.0818
88000,MORTGAGE,.0917
45000,MORTGAGE,.2167
52000,RENT,.0789
110000,RENT,.2167
106000,MORTGAGE,.0789
119000,OWN,.0692
115000,OWN,.0818
55000,MORTGAGE,.0668
58864.26,MORTGAGE,.1884
80000,MORTGAGE,.1269
104000,MORTGAGE,.0593
95000,MORTGAGE,.0789
265000,MORTGAGE,.0917
62000,MORTGAGE,.1786
43000,OWN,.1153
74000,RENT,.0668
30000,MORTGAGE,.2399
30000,RENT,.1825
45000,RENT,.0639
51000,MORTGAGE,.1153
130000,RENT,.1269
57000,RENT,.0999
31000,MORTGAGE,.2049
53652.55,RENT,.2399
52000,RENT,.0917
35000,RENT,.1952
194000,MORTGAGE,.1229
105000,MORTGAGE,.1699
35000,OWN,.1561
40000,RENT,.1825
150000,RENT,.0692
90000,MORTGAGE,.1757
72000,MORTGAGE,.0639
143000,MORTGAGE,.0639
28000,RENT,.1399
119392,MORTGAGE,.1099
42000,OWN,.1153
45000,RENT,.0593
36000,OWN,.1099
260000,MORTGAGE,.1269
650000,MORTGAGE,.1333
41240,RENT,.2583
35000,MORTGAGE,.0999
70000,RENT,.1099
58000,MORTGAGE,.0917
45000,MORTGAGE,.1399
98000,RENT,.0692
63960,MORTGAGE,.0639
53000,RENT,.0999
124000,MORTGAGE,.1229
21762,RENT,.2299
35000,RENT,.2167
29000,OWN,.1699
50000,RENT,.1655
92000,OWN,.1269
79974,MORTGAGE,.1825
82000,MORTGAGE,.0917
54000,MORTGAGE,.0668
34000,MORTGAGE,.1099
36000,RENT,.1757
96000,MORTGAGE,.0999
76000,MORTGAGE,.1825
18566,RENT,.1399
50000,MORTGAGE,.0999
17000,RENT,.1399
72000,MORTGAGE,.0999
80000,MORTGAGE,.0818
45000,RENT,.1153
44000,RENT,.0818
87000,RENT,.1099
55000,RENT,.2167
500000,MORTGAGE,.2167
100000,RENT,.0999
55000,MORTGAGE,.1757
90000,OWN,.1465
70000,MORTGAGE,.0818
127000,RENT,.1952
125000,RENT,.1333
18634,RENT,.0999
125000,MORTGAGE,.2299
45000,RENT,.2049
250000,MORTGAGE,.1153
67000,MORTGAGE,.0593
56000,MORTGAGE,.0668
70000,MORTGAGE,.1699
52000,RENT,.2049
60000,MORTGAGE,.0639
45000,MORTGAGE,.1153
38000,MORTGAGE,.1333
68232,RENT,.2299
67000,RENT,.0789
41000,OWN,.1399
50000,RENT,.0999
51500,RENT,.1229
150000,MORTGAGE,.1153
81102.84,RENT,.0789
60000,MORTGAGE,.0999
135000,MORTGAGE,.2167
50000,RENT,.0692
40000,MORTGAGE,.1561
130000,MORTGAGE,.1399
60000,MORTGAGE,.2167
36000,OWN,.1269
110000,RENT,.1399
100000,RENT,.0999
72100,MORTGAGE,.1399
67000,MORTGAGE,.1699
23500,MORTGAGE,.2299
49000,RENT,.1655
48000,MORTGAGE,.1465
95000,RENT,.1269
105000,MORTGAGE,.0668
60000,RENT,.0789
40000,RENT,.1229
78000,MORTGAGE,.0917
78000,RENT,.0789
40000,RENT,.1229
96000,MORTGAGE,.2049
112000,RENT,.0789
22000,RENT,.1099
15924,RENT,.1333
95000,MORTGAGE,.1757
115000,MORTGAGE,.1099
285000,MORTGAGE,.1333
45000,RENT,.0789
60000,RENT,.0593
24000,RENT,.1333
36000,RENT,.1269
120000,MORTGAGE,.1884
92700,OWN,.1399
110000,MORTGAGE,.1269
145000,MORTGAGE,.1952
240000,MORTGAGE,.2499
38000,RENT,.1153
98000,MORTGAGE,.1269
80000,OWN,.0789
65000,MORTGAGE,.1952
85000,RENT,.1561
80001,RENT,.0692
48000,MORTGAGE,.1099
71000,RENT,.1561
140000,OWN,.0789
72000,MORTGAGE,.1399
35000,MORTGAGE,.0999
46000,RENT,.1952
30000,MORTGAGE,.2167
60000,MORTGAGE,.0999
30000,MORTGAGE,.1099
88000,MORTGAGE,.0593
78000,RENT,.2049
170000,MORTGAGE,.1099
53000,MORTGAGE,.0999
75000,MORTGAGE,.0999
69000,OWN,.1465
43500,MORTGAGE,.1952
48300,MORTGAGE,.1153
180000,MORTGAGE,.1333
125000,MORTGAGE,.0593
61000,RENT,.0818
86200,MORTGAGE,.0818
90000,OWN,.0639
85000,RENT,.1333
60000,MORTGAGE,.1229
51000,MORTGAGE,.1952
60000,MORTGAGE,.1269
94000,MORTGAGE,.1333
60000,RENT,.1333
89000,MORTGAGE,.1099
40000,RENT,.0789
35000,RENT,.0818
56000,MORTGAGE,.1229
48000,OWN,.1099
50000,RENT,.0999
90000,OWN,.1153
335000,RENT,.0668
50000,RENT,.1333
35000,RENT,.0917
45000,MORTGAGE,.0818
70000,MORTGAGE,.1229
80000,MORTGAGE,.0917
21000,RENT,.1465
116000,RENT,.1884
82000,RENT,.0818
76344,MORTGAGE,.2499
190000,RENT,.1269
45000,RENT,.1757
75000,MORTGAGE,.2049
73000,RENT,.1399
85000,MORTGAGE,.0593
50000,RENT,.0818
89000,MORTGAGE,.0789
39000,MORTGAGE,.1465
112500,RENT,.0692
75000,MORTGAGE,.1153
88000,RENT,.1952
85000,MORTGAGE,.0789
40000,RENT,.1269
42000,RENT,.1333
93000,MORTGAGE,.0999
103000,MORTGAGE,.0668
25000,OWN,.1786
39000,RENT,.1655
48000,MORTGAGE,.1561
50000,RENT,.1229
80000,RENT,.1399
24000,RENT,.1399
54000,MORTGAGE,.1399
51325,MORTGAGE,.1655
67000,MORTGAGE,.1099
40000,RENT,.1099
34000,RENT,.1229
37740,RENT,.1561
175000,MORTGAGE,.1229
92000,MORTGAGE,.1655
99905,MORTGAGE,.1399
30000,OWN,.1465
75000,MORTGAGE,.0668
108000,MORTGAGE,.1229
70000,RENT,.1952
62000,RENT,.1333
130000,OWN,.1333
96000,MORTGAGE,.0999
75000,RENT,.2049
98000,RENT,.1229
15000,OWN,.1952
35000,RENT,.1099
57920,MORTGAGE,.1655
57000,RENT,.1269
50000,MORTGAGE,.2499
156000,MORTGAGE,.0789
65000,RENT,.1399
90000,OWN,.1153
47000,RENT,.1699
82840,MORTGAGE,.0999
34000,RENT,.1655
47309,RENT,.1465
40000,RENT,.1655
44000,MORTGAGE,.1952
65000,MORTGAGE,.0639
56400,MORTGAGE,.1099
42000,MORTGAGE,.0999
58000,RENT,.1153
70000,MORTGAGE,.0999
63000,MORTGAGE,.1465
45831,RENT,.1561
34000,RENT,.1399
70000,MORTGAGE,.1561
29000,MORTGAGE,.1465
108000,MORTGAGE,.0639
54000,RENT,.0999
50000,RENT,.1269
80000,MORTGAGE,.1229
80000,OWN,.1757
34000,MORTGAGE,.1786
42000,RENT,.1269
115000,MORTGAGE,.1153
49250,RENT,.1269
29000,RENT,.1399
70000,RENT,.1153
37544,MORTGAGE,.1333
115000,MORTGAGE,.1099
154000,RENT,.0999
27000,RENT,.0999
250000,MORTGAGE,.0789
100000,MORTGAGE,.0999
50000,MORTGAGE,.1465
89500,MORTGAGE,.1229
71500,MORTGAGE,.1269
35000,RENT,.1465
37000,RENT,.2049
82500,RENT,.1269
189000,MORTGAGE,.0692
75000,RENT,.1825
50000,RENT,.0917
40000,MORTGAGE,.0917
40000,RENT,.1229
65000,RENT,.1099
85000,MORTGAGE,.0999
56000,MORTGAGE,.1655
70000,MORTGAGE,.1333
40000,RENT,.0999
45000,MORTGAGE,.1229
50000,RENT,.2167
43000,OWN,.1099
65000,RENT,.1465
51400,RENT,.0789
60000,RENT,.0999
40000,RENT,.1825
60000,MORTGAGE,.0818
75000,RENT,.0668
78030,OWN,.0999
67000,RENT,.0818
60000,RENT,.0692
97090,MORTGAGE,.0593
65000,RENT,.1699
58000,RENT,.1333
25000,RENT,.1465
165000,RENT,.1465
60000,MORTGAGE,.1099
140000,MORTGAGE,.0789
50000,RENT,.0917
19200,RENT,.1655
